sha1,n,splits,cross_split,type,split_a,path_a,class_a,split_b,path_b,class_b,ahash_distance
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/defective/000660_cast_def_0_7804.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/defective/000725_cast_def_0_2609.jpeg,defective,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/defective/000745_cast_def_0_5954.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000025_cast_ok_0_9110.jpeg,ok,val,data/processed/val/ok/000260_cast_ok_0_1020.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000025_cast_ok_0_9110.jpeg,ok,val,data/processed/val/ok/000288_cast_ok_0_6551.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000025_cast_ok_0_9110.jpeg,ok,val,data/processed/val/ok/000345_cast_ok_0_7092.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000025_cast_ok_0_9110.jpeg,ok,val,data/processed/val/ok/000422_cast_ok_0_2051.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000025_cast_ok_0_9110.jpeg,ok,val,data/processed/val/defective/000238_cast_def_0_722.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000025_cast_ok_0_9110.jpeg,ok,val,data/processed/val/defective/000612_cast_def_0_3622.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000025_cast_ok_0_9110.jpeg,ok,val,data/processed/val/defective/000681_cast_def_0_396.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000026_cast_ok_0_2902.jpeg,ok,val,data/processed/val/ok/000190_cast_ok_0_7408.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000026_cast_ok_0_2902.jpeg,ok,val,data/processed/val/ok/000369_cast_ok_0_1523.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000026_cast_ok_0_2902.jpeg,ok,val,data/processed/val/ok/000404_cast_ok_0_4736.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000026_cast_ok_0_2902.jpeg,ok,val,data/processed/val/ok/000570_cast_ok_0_3043.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000026_cast_ok_0_2902.jpeg,ok,val,data/processed/val/defective/000229_cast_def_0_1179.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000026_cast_ok_0_2902.jpeg,ok,val,data/processed/val/defective/000421_cast_def_0_7825.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000027_cast_ok_0_3677.jpeg,ok,val,data/processed/val/ok/000159_cast_ok_0_3464.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000027_cast_ok_0_3677.jpeg,ok,val,data/processed/val/ok/000249_cast_ok_0_6026.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000027_cast_ok_0_3677.jpeg,ok,val,data/processed/val/defective/000003_cast_def_0_5124.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/ok/000009_cast_ok_0_8302.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/ok/000071_cast_ok_0_5659.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/ok/000077_cast_ok_0_1717.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/ok/000110_cast_ok_0_8891.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/ok/000151_cast_ok_0_411.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/ok/000198_cast_ok_0_8420.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/ok/000205_cast_ok_0_2738.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/ok/000273_cast_ok_0_7921.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/ok/000277_cast_ok_0_369.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/ok/000343_cast_ok_0_6906.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/ok/000374_cast_ok_0_2497.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/ok/000430_cast_ok_0_772.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/ok/000488_cast_ok_0_7162.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/ok/000568_cast_ok_0_6762.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000009_cast_def_0_2019.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000020_cast_def_0_5036.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000067_cast_def_0_4104.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000073_cast_def_0_304.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000095_cast_def_0_3858.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000102_cast_def_0_4172.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000200_cast_def_0_8062.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000203_cast_def_0_1310.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000219_cast_def_0_5360.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000262_cast_def_0_1918.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000301_cast_def_0_7637.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000306_cast_def_0_9283.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000313_cast_def_0_8517.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000356_cast_def_0_3845.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000391_cast_def_0_9573.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000395_cast_def_0_3524.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000404_cast_def_0_6547.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000414_cast_def_0_7404.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000424_cast_def_0_3765.jpeg,defective,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000432_cast_def_0_753.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000466_cast_def_0_7696.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000473_cast_def_0_6997.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000475_cast_def_0_3960.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000499_cast_def_0_9167.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000504_cast_def_0_9879.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000524_cast_def_0_7953.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000525_cast_def_0_3940.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000532_cast_def_0_5557.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000539_cast_def_0_9835.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000594_cast_def_0_5724.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000596_cast_def_0_6200.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000609_cast_def_0_107.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000672_cast_def_0_7155.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000708_cast_def_0_8786.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000710_cast_def_0_4327.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000028_cast_ok_0_4213.jpeg,ok,val,data/processed/val/defective/000731_cast_def_0_5201.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000029_cast_ok_0_2623.jpeg,ok,val,data/processed/val/ok/000057_cast_ok_0_1732.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000029_cast_ok_0_2623.jpeg,ok,val,data/processed/val/ok/000233_cast_ok_0_4619.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000029_cast_ok_0_2623.jpeg,ok,val,data/processed/val/ok/000281_cast_ok_0_1869.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000030_cast_ok_0_6095.jpeg,ok,val,data/processed/val/ok/000006_cast_ok_0_1795.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000030_cast_ok_0_6095.jpeg,ok,val,data/processed/val/ok/000154_cast_ok_0_198.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000030_cast_ok_0_6095.jpeg,ok,val,data/processed/val/ok/000259_cast_ok_0_7667.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000030_cast_ok_0_6095.jpeg,ok,val,data/processed/val/ok/000264_cast_ok_0_2773.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000030_cast_ok_0_6095.jpeg,ok,val,data/processed/val/ok/000324_cast_ok_0_4967.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000030_cast_ok_0_6095.jpeg,ok,val,data/processed/val/ok/000375_cast_ok_0_1005.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000030_cast_ok_0_6095.jpeg,ok,val,data/processed/val/ok/000399_cast_ok_0_9994.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000030_cast_ok_0_6095.jpeg,ok,val,data/processed/val/ok/000548_cast_ok_0_9820.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000030_cast_ok_0_6095.jpeg,ok,val,data/processed/val/ok/000552_cast_ok_0_4178.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000030_cast_ok_0_6095.jpeg,ok,val,data/processed/val/defective/000626_cast_def_0_2925.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/ok/000019_cast_ok_0_5110.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/ok/000021_cast_ok_0_5696.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/ok/000033_cast_ok_0_6876.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/ok/000106_cast_ok_0_3112.jpeg,ok,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/ok/000109_cast_ok_0_9764.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/ok/000115_cast_ok_0_8096.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/ok/000169_cast_ok_0_5392.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/ok/000261_cast_ok_0_5366.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/ok/000320_cast_ok_0_6171.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/ok/000341_cast_ok_0_6354.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/ok/000360_cast_ok_0_233.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/ok/000363_cast_ok_0_8089.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/ok/000391_cast_ok_0_2214.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/ok/000400_cast_ok_0_2033.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/ok/000446_cast_ok_0_4483.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/ok/000481_cast_ok_0_8490.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/ok/000509_cast_ok_0_869.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/ok/000519_cast_ok_0_7205.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/ok/000535_cast_ok_0_1088.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/defective/000061_cast_def_0_7100.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/defective/000122_cast_def_0_7831.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/defective/000136_cast_def_0_3975.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/defective/000153_cast_def_0_4918.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/defective/000179_cast_def_0_6404.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/defective/000197_cast_def_0_7655.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/defective/000235_cast_def_0_6967.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/defective/000293_cast_def_0_7050.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/defective/000321_cast_def_0_3692.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/defective/000357_cast_def_0_4117.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/defective/000422_cast_def_0_7776.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/defective/000442_cast_def_0_3652.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/defective/000450_cast_def_0_2478.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/defective/000484_cast_def_0_6070.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/defective/000606_cast_def_0_8570.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/defective/000641_cast_def_0_5614.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000031_cast_ok_0_6080.jpeg,ok,val,data/processed/val/defective/000702_cast_def_0_7569.jpeg,defective,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/ok/000131_cast_ok_0_7107.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/ok/000243_cast_ok_0_6769.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/ok/000333_cast_ok_0_9161.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/ok/000385_cast_ok_0_5512.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/ok/000447_cast_ok_0_555.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/ok/000452_cast_ok_0_2542.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/ok/000525_cast_ok_0_614.jpeg,ok,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/ok/000562_cast_ok_0_8761.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/defective/000022_cast_def_0_7743.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/defective/000195_cast_def_0_8732.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/defective/000282_cast_def_0_7343.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/defective/000340_cast_def_0_7816.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/defective/000365_cast_def_0_7942.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/defective/000379_cast_def_0_2907.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/defective/000487_cast_def_0_5647.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/defective/000586_cast_def_0_1240.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/defective/000663_cast_def_0_7614.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/defective/000664_cast_def_0_3201.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/defective/000733_cast_def_0_6411.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/defective/000741_cast_def_0_327.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000032_cast_ok_0_1158.jpeg,ok,val,data/processed/val/defective/000747_cast_def_0_9301.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/ok/000198_cast_ok_0_8420.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/ok/000243_cast_ok_0_6769.jpeg,ok,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/ok/000525_cast_ok_0_614.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/ok/000562_cast_ok_0_8761.jpeg,ok,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/defective/000022_cast_def_0_7743.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/defective/000090_cast_def_0_904.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/defective/000173_cast_def_0_6065.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/defective/000282_cast_def_0_7343.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/defective/000356_cast_def_0_3845.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/defective/000365_cast_def_0_7942.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/defective/000379_cast_def_0_2907.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/defective/000426_cast_def_0_4686.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/defective/000437_cast_def_0_3018.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/defective/000487_cast_def_0_5647.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/defective/000566_cast_def_0_7257.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/defective/000642_cast_def_0_4181.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/defective/000673_cast_def_0_5311.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/defective/000677_cast_def_0_4262.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/defective/000685_cast_def_0_3003.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/defective/000710_cast_def_0_4327.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000033_cast_ok_0_855.jpeg,ok,val,data/processed/val/defective/000747_cast_def_0_9301.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000034_cast_ok_0_695.jpeg,ok,val,data/processed/val/ok/000027_cast_ok_0_4160.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000034_cast_ok_0_695.jpeg,ok,val,data/processed/val/ok/000065_cast_ok_0_643.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000034_cast_ok_0_695.jpeg,ok,val,data/processed/val/ok/000084_cast_ok_0_4737.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000034_cast_ok_0_695.jpeg,ok,val,data/processed/val/ok/000085_cast_ok_0_1292.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000034_cast_ok_0_695.jpeg,ok,val,data/processed/val/ok/000127_cast_ok_0_2045.jpeg,ok,4.0
